id_player,player_name,nationality,field_position,position,weight(kg),height(cm),age,team_id,country,team,assists,corners_taken,offsides,dribbles,total_attempts,attempts_on_target,attempts_off_target,blocked,balls_recovered,tackles,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,yellow_cards,red_cards,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance,saves,goals_conceded,saves_on_penalty,clean_sheets,punches_made,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored,distance_covered(km/h),top_speed,minutes_played,avg_goals_per_game,assists_per_90,passes_per_90,team_index,showman_index,appearance,aggression_index,runner_index,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,punches_made_per_90,saves_per_90_scaled,clean_sheets_per_90_scaled,goals_conceded_per_90_scaled,punches_made_per_90_scaled,height(cm)_scaled,weight(kg)_scaled,saves_on_penalty_scaled,archetype,archetype_name
250089824,Andriy Lunin,Ukraine,Goalkeeper,GOALKEEPER,75.17780596860587,186.35969827700566,25,50051,Spain,Real Madrid C.F.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.5,34.0,32.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,25.69,180.0,0.0,0.0,16.0,46.4,0.0,91.0,0.0,35.760000000000005,4.0,0.0,2.0,0.5,1.2552191504109296,-0.4558552979479144,1.2140439136346008,0.6096095821619401,-0.5617702602127331,-0.7127355477746542,-0.24889134708717228,2,Commanding Keeper
250079112,Marko Ilić,Serbia,Goalkeeper,UNKNOWN,75.73863195579261,188.26687272157892,26,50069,Serbia,FK Crvena Zvezda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,44.0,61.0,27.0,0.0,0.0,0.0,8.0,2.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,21.15,180.0,0.0,0.0,13.5,27.750000000000004,0.0,91.0,0.0,30.57,4.0,0.0,5.0,0.5,1.2552191504109296,-0.4558552979479144,3.988971740719083,0.6096095821619401,0.10235985039257121,-0.5772342098008373,-0.24889134708717228,2,Commanding Keeper
250011668,Thibaut Courtois,Belgium,Goalkeeper,GOALKEEPER,89.2086388554203,199.0,32,50051,Spain,Real Madrid C.F.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,91.0,66.0,59.0,0.0,0.0,0.0,6.0,2.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,25.7,180.0,0.0,0.0,29.5,51.85,0.0,91.0,0.0,35.11,5.5,0.0,1.5,0.5,1.9810938617521765,-0.4558552979479144,0.7515559424538539,0.6096095821619401,3.8399272380226934,2.6772582693580036,-0.24889134708717228,2,Commanding Keeper
250073809,Ederson,Brazil,Goalkeeper,UNKNOWN,82.28146418849288,188.0,31,52919,England,Manchester City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,92.5,53.0,49.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,27.32,180.0,0.0,0.0,24.5,49.650000000000006,0.0,91.0,0.0,36.63,2.5,0.5,2.0,0.5,0.5293444390696826,1.4878931806117208,1.2140439136346008,0.6096095821619401,0.009427496666845227,1.003581483345512,-0.24889134708717228,0,Shot Stopper
250080461,Omri Glazer,Israel,Goalkeeper,Unknown,77.48982592826361,182.90872329745017,28,50069,Serbia,FK Crvena Zvezda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,85.5,64.0,54.0,0.0,0.0,0.0,7.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,19.51,180.0,0.0,0.0,27.0,48.7,0.0,91.0,0.0,28.28,2.0,0.0,3.0,0.5,0.2873862019559336,-0.4558552979479144,2.139019855996095,0.6096095821619401,-1.7634937844502634,-0.15412769950553137,-0.24889134708717228,2,Commanding Keeper
250007075,Mattia Perin,Italy,Goalkeeper,GOALKEEPER,75.86543408475472,188.0,31,50139,Italy,Juventus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,89.0,55.0,49.0,0.0,0.0,0.0,3.0,2.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,25.03,120.0,0.0,0.0,36.75,52.125,1.5,61.0,2.25,32.870000000000005,10.5,0.0,1.5,0.75,4.400676232889666,-0.4558552979479144,0.7515559424538539,1.1869517886088707,0.009427496666845227,-0.5465975087119961,4.0178174601214955,2,Commanding Keeper
250174737,Alexander Meyer,Germany,Goalkeeper,UNKNOWN,77.11105177507459,187.41993217703921,33,52758,Germany,Borussia Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,85.0,48.0,41.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,21.91,90.0,0.0,0.0,41.0,51.099999999999994,0.0,45.5,0.0,28.73,1.0,1.0,0.0,0.0,-0.1965302722715643,3.431641659171356,-0.6359079710883869,-0.5450748307319213,-0.1925679256804401,-0.24564343829015822,-0.24889134708717228,0,Shot Stopper
250029377,Danijel Zagorac,Croatia,Goalkeeper,GOALKEEPER,76.02433632394597,185.0141247737122,37,50164,Croatia,GNK Dinamo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.0,33.0,26.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,22.01,90.0,0.0,0.0,26.0,42.699999999999996,0.0,45.5,0.0,28.220000000000002,3.0,0.0,1.0,2.0,0.7713026761834316,-0.4558552979479144,0.28906797127310696,4.0736628208435235,-1.0303356198800828,-0.5082050901911329,-0.24889134708717228,2,Commanding Keeper
250090101,Matvei Safonov,Russia,Goalkeeper,GOALKEEPER,77.09525054196271,185.4790070707634,25,52747,France,Paris Saint-Germain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,83.0,24.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,23.96,90.0,0.0,0.0,20.0,41.6,0.0,45.5,0.0,29.98,1.0,1.0,0.0,0.0,-0.1965302722715643,3.431641659171356,-0.6359079710883869,-0.5450748307319213,-0.8684509363695833,-0.2494611790461371,-0.24889134708717228,0,Shot Stopper
250081931,Joël Drommel,Netherlands,Goalkeeper,Unknown,75.69029247436237,188.00517909404405,27,50062,Netherlands,PSV Eindhoven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,84.0,45.0,38.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,24.46,90.0,0.0,0.0,38.0,49.5,0.0,45.5,0.0,29.990000000000002,2.0,0.0,3.0,0.0,0.2873862019559336,-0.4558552979479144,2.139019855996095,-0.5450748307319213,0.011230998339227142,-0.5889135266663339,-0.24889134708717228,2,Commanding Keeper
250117491,Matěj Kovář,Czechia,Goalkeeper,GOALKEEPER,72.64363868849505,188.92616725200224,24,50109,Germany,Bayer 04 Leverkusen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.0,36.0,32.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,22.15,90.0,0.0,0.0,32.0,48.800000000000004,0.0,45.5,0.0,27.59,2.0,0.0,1.0,0.0,0.2873862019559336,-0.4558552979479144,0.28906797127310696,-0.5450748307319213,0.33194417114383196,-1.3250164779558438,-0.24889134708717228,1,Sweeper Keeper
250007631,Marc-André ter Stegen,Germany,Goalkeeper,GOALKEEPER,86.35879814390324,187.0,32,50080,Spain,FC Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,70.0,54.0,38.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,24.12,90.0,0.0,0.0,38.0,44.8,0.0,45.5,0.0,29.23,6.0,0.0,2.0,2.0,2.2230520988659253,-0.4558552979479144,1.2140439136346008,4.0736628208435235,-0.3387997525473228,1.9887073850455903,-0.24889134708717228,2,Commanding Keeper
250055899,Alexander Schlager,Austria,Goalkeeper,GOALKEEPER,77.53434733225325,188.8357331642183,28,50030,Austria,FC Salzburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,88.0,17.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,22.91,66.0,0.0,0.0,20.454545454545457,43.036363636363646,1.3636363636363638,33.5,10.227272727272728,26.83,2.7272727272727275,0.0,1.3636363636363638,1.3636363636363638,0.6393254559395686,-0.4558552979479144,0.6254228594045594,2.604064477160428,0.3004525575196403,-0.14337086949604846,-0.24889134708717228,2,Commanding Keeper
1902445,Sven Ulreich,Germany,Goalkeeper,UNKNOWN,85.63098564657881,192.0,36,50037,Germany,FC Bayern München,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,22.43,45.0,0.0,0.0,28.0,49.8,0.0,23.0,0.0,25.22,2.0,0.0,4.0,0.0,0.2873862019559336,-0.4558552979479144,3.0639957983575887,-0.5450748307319213,1.4023364935235174,1.8128603853795648,-0.24889134708717228,2,Commanding Keeper
250177333,Lorenzo Torriani,Italy,Goalkeeper,Unknown,74.97414134968422,188.01534660318345,19,50058,Italy,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,80.0,15.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,23.15,39.0,0.0,0.0,27.69230769230769,41.80769230769231,0.0,20.0,0.0,26.29,6.9230769230769225,0.0,2.3076923076923075,0.0,2.669744228922077,-0.4558552979479144,1.4986518958996757,-0.5450748307319213,0.014771602078197846,-0.7619430185272921,-0.24889134708717228,2,Commanding Keeper
93443,Rui Patrício,Portugal,Goalkeeper,GOALKEEPER,82.60770145412165,190.0,36,52816,Italy,Atalanta BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.7058819950951812,1.0824037686881827,-0.24889134708717228,1,Sweeper Keeper
69178,Scott Carson,England,Goalkeeper,UNKNOWN,86.16727872906776,190.0,39,52919,England,Manchester City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.7058819950951812,1.9424343207599135,-0.24889134708717228,1,Sweeper Keeper
250202692,Lucas García,Spain,Goalkeeper,Unknown,75.37672290971913,185.54584049242848,20,2602798,Spain,Girona FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.8451777177875817,-0.6646751649066761,-0.24889134708717228,1,Sweeper Keeper
250199905,Pau García,Spain,Goalkeeper,Unknown,77.25070132359677,188.2509427958399,17,2602798,Spain,Girona FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.09681261617228772,-0.21190266823933185,-0.24889134708717228,1,Sweeper Keeper
250198498,Noah Jauny,France,Goalkeeper,UNKNOWN,73.4414521109481,187.16649794821197,20,2601306,France,Stade Brestois 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.2808206300416658,-1.1322565333995254,-0.24889134708717228,1,Sweeper Keeper
250196587,Grégoire Coudert,France,Goalkeeper,UNKNOWN,76.13440073638344,185.53113195474432,25,2601306,France,Stade Brestois 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.8502996314052986,-0.4816123939015213,-0.24889134708717228,1,Sweeper Keeper
250196542,Federico Ravaglia,Italy,Goalkeeper,Unknown,75.5204472363885,188.05608392724963,24,52969,Italy,Bologna FC 1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.028957448378111737,-0.6299498864637553,-0.24889134708717228,1,Sweeper Keeper
250190774,Jack Porter,England,Goalkeeper,Unknown,75.5034436440508,189.2905024907296,16,52280,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.458815629117649,-0.6340581295993443,-0.24889134708717228,1,Sweeper Keeper
250190232,Ismail Ka,Netherlands,Goalkeeper,Unknown,77.02931601616915,187.0469354631997,18,52749,Netherlands,Feyenoord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.32245554530669773,-0.26539163995169124,-0.24889134708717228,1,Sweeper Keeper
250187771,Tijn Smolenaars,Netherlands,Goalkeeper,UNKNOWN,73.34643928034272,188.32377776783738,19,50062,Netherlands,PSV Eindhoven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.12217573811756118,-1.1552126124077224,-0.24889134708717228,1,Sweeper Keeper
250178085,Mannou Berger,Netherlands,Goalkeeper,Unknown,75.14855544166744,190.90009481976594,20,52749,Netherlands,Feyenoord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,1.0193195382141969,-0.7198027765178832,-0.24889134708717228,1,Sweeper Keeper
250177933,Nicola Bagnolini,Italy,Goalkeeper,Unknown,76.47397090759846,187.82953026572613,20,52969,Italy,Bologna FC 1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.04993470997361313,-0.39956874116987395,-0.24889134708717228,1,Sweeper Keeper
250177433,Valentin Oelz,Austria,Goalkeeper,Unknown,75.55965220675509,188.06125435001584,19,50030,Austria,FC Salzburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.030757930475264338,-0.6204775616049448,-0.24889134708717228,1,Sweeper Keeper
250176532,Fran González,Spain,Goalkeeper,UNKNOWN,75.47613770983631,186.4873877681408,19,50051,Spain,Real Madrid C.F.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.5173052999611901,-0.6406555247008969,-0.24889134708717228,1,Sweeper Keeper
250176229,Max Schmitt,Germany,Goalkeeper,UNKNOWN,77.50445339017256,187.86029965865663,18,50037,Germany,FC Bayern München,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.03921996891343711,-0.1505935539682224,-0.24889134708717228,1,Sweeper Keeper
250174995,Matteo Bignetti,Austria,Goalkeeper,Unknown,77.57573994867398,188.07013736412324,20,50111,Austria,SK Sturm Graz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.03385123804261384,-0.1333699868062469,-0.24889134708717228,1,Sweeper Keeper
250172534,Vuk Draškić,Serbia,Goalkeeper,Unknown,75.9657198793242,186.59700808963032,17,50069,Serbia,FK Crvena Zvezda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.47913251695091846,-0.5223674272706986,-0.24889134708717228,1,Sweeper Keeper
250170952,Dennis Seimen,Germany,Goalkeeper,UNKNOWN,75.51774912871161,189.16351817467947,18,50107,Germany,VfB Stuttgart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.4145962300461659,-0.6306017770832506,-0.24889134708717228,1,Sweeper Keeper
250169894,Francisco Silva,Portugal,Goalkeeper,Unknown,80.22315965414336,183.68395753639888,18,50149,Portugal,Sporting Clube de Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-1.4935360979245142,0.5062738964396584,-0.24889134708717228,1,Sweeper Keeper
250169577,Áron Yaakobishvili,Hungary,Goalkeeper,Unknown,77.34489219227862,189.61719872511287,18,50080,Spain,FC Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.5725801601455599,-0.18914518370240935,-0.24889134708717228,1,Sweeper Keeper
250169576,Diego Kochen,USA,Goalkeeper,UNKNOWN,74.62525325965125,187.5219415345286,18,50080,Spain,FC Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.15704548772780888,-0.8462379764691312,-0.24889134708717228,1,Sweeper Keeper
250165547,Daniil Khudiakov,Russia,Goalkeeper,UNKNOWN,76.38009327841645,188.0429538031959,20,50111,Austria,SK Sturm Graz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.024385181397040157,-0.4222505438156125,-0.24889134708717228,1,Sweeper Keeper
250164989,André Gomes,Portugal,Goalkeeper,UNKNOWN,76.24706796512393,185.36615410291375,20,50147,Portugal,SL Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.907749414929521,-0.454390830370345,-0.24889134708717228,1,Sweeper Keeper
